date,ticker,n_comments,sentiment,users_holding,users_holding_lead,users_holding_lag,percent_change
2020-03-28,SPY,62,none,75613,75845,75634,0.0027897506412459805
2020-03-28,LYFT,62,none,78471,79158,78490,0.008510638297872353
2020-03-28,DIS,62,none,400289,407361,400339,0.017540134735811508
2020-03-28,HON,26,low,8553,8676,8554,0.014262333411269479
2020-03-28,SPY,95,low,75613,75845,75634,0.0027897506412459805
2020-03-28,SPY,9,low,75613,75845,75634,0.0027897506412459805
2020-03-28,T,415,none,122102,123289,122140,0.009407237596201101
2020-03-28,BE,78,low,7267,7590,7267,0.04444750240814632
2020-03-28,SPY,41,low,75613,75845,75634,0.0027897506412459805
2020-03-28,DIA,41,low,15210,15271,15211,0.003944513838669339
2020-03-28,SPY,100,high,75613,75845,75634,0.0027897506412459805
2020-03-28,ZM,41,none,64484,67630,64494,0.04862467826464467
2020-03-28,SPY,41,none,75613,75845,75634,0.0027897506412459805
2020-03-28,BA,41,none,165749,168628,165819,0.01694015764176604
2020-03-28,SPCE,41,none,93039,93263,93075,0.0020198764437282524
2020-03-28,CHWY,41,none,16718,17312,16718,0.03553056585715986
2020-03-28,MRNA,41,none,94443,97381,94457,0.03095588468827093
2020-03-28,WORK,41,none,74257,74972,74278,0.009343277955787821
2020-03-28,MDT,41,none,8122,8414,8131,0.03480506702742581
2020-03-28,TDOC,41,none,17874,18922,17878,0.058395793712943345
2020-03-28,TSLA,41,none,203510,204333,203537,0.003910836850302468
2020-03-28,AAPL,41,none,310538,311490,310600,0.0028654217643271362
2020-03-28,GILD,41,none,41995,42279,41999,0.0066668254006048144
2020-03-28,INO,41,none,208169,224474,208180,0.07826880584109897
2020-03-30,BE,787,none,7590,7747,7267,0.0660520159625706
2020-03-30,MARK,787,none,9239,9567,8777,0.09000797539022454
2020-03-30,LYFT,151,low,79158,80474,78490,0.025277105363740615
2020-03-30,UBER,151,low,195159,197005,195225,0.00911768472275587
2020-03-30,PM,66,none,7005,7075,6908,0.02417486971627092
2020-03-30,SQ,66,none,80295,82036,80095,0.024233722454585216
2020-03-30,SPY,86,none,75845,77571,75634,0.02561017531797871
2020-03-30,WMT,46,low,47317,47258,48150,-0.01852544132917966
2020-03-30,CHWY,46,low,17312,17554,16718,0.05000598157674352
2020-03-30,M,52,low,21423,24019,20665,0.16230341156544892
2020-03-30,SPY,11829,high,75845,77571,75634,0.02561017531797871
2020-03-30,AAPL,19,high,311490,317125,310600,0.02100772698003861
2020-03-30,SPY,19,high,75845,77571,75634,0.02561017531797871
2020-03-30,WWE,19,high,9724,9836,9644,0.019908751555371307
2020-03-30,AAPL,60,none,311490,317125,310600,0.02100772698003861
2020-03-30,SPY,60,none,75845,77571,75634,0.02561017531797871
2020-03-29,MCD,110,low,26579,27585,26586,0.0375761679079214
2020-03-29,C,110,low,16225,17138,16231,0.05588072207504169
2020-03-29,GE,110,low,490100,509744,490146,0.039984004765926784
2020-03-29,NFLX,57,none,97201,97099,97222,-0.0012651457489045725
2020-03-29,SPCE,50,low,93039,93718,93075,0.006908407198495947
2020-03-29,CCL,184,none,170344,186315,170357,0.093673873101780325
2020-03-29,SPY,58,low,75613,76773,75634,0.015059364835920297
2020-03-29,MMM,76,low,28855,29465,28863,0.020857152756123654
2020-03-29,CODX,76,low,29642,29180,29645,-0.01568561308821048
2020-03-29,APT,76,low,10896,11119,10896,0.020466226138032395
2020-03-31,SPY,37,none,76773,77736,75845,0.024932427978113347
2020-03-31,MSFT,37,none,389770,393151,382876,0.026836364776063215
2020-03-31,SBUX,34,low,153331,155758,151006,0.031468948253711826
2020-03-31,SPY,34,low,76773,77736,75845,0.024932427978113347
2020-03-31,SPY,130,low,76773,77736,75845,0.024932427978113347
2020-03-31,SPY,330,none,76773,77736,75845,0.024932427978113347
2020-03-31,CSCO,97,low,53886,54072,53352,0.013495276653171295
2020-03-31,MSFT,97,low,389770,393151,382876,0.026836364776063215
2020-03-31,DIS,97,low,416987,425151,407361,0.04367133819879654
2020-03-31,ABT,18,low,34977,35176,30932,0.13720418983576876
2020-03-31,SPY,14,low,76773,77736,75845,0.024932427978113347
2020-03-31,MRNA,14,low,99401,98676,97381,0.013298282005730133
2020-03-31,INO,14,low,224613,223456,224474,-0.004535046375081286
2020-03-31,TDOC,14,low,19201,19398,18922,0.025155903181481865
2020-03-31,ABT,14,low,34977,35176,30932,0.13720418983576876
2020-03-31,GILD,14,low,42117,41452,42279,-0.019560538328721067
2020-03-31,NDAQ,34,low,9020,9024,8913,0.012453719286435572
2020-03-31,F,34,low,649148,665695,632915,0.051792104785002735
2020-03-31,SPY,31,low,76773,77736,75845,0.024932427978113347
2020-03-31,JETS,33,low,7724,8404,7491,0.12187958883994132
2020-03-30,PM,21,low,7005,7075,6908,0.02417486971627092
2020-03-30,NFLX,32,low,96975,97537,97222,0.003240007405731271
2020-03-30,SPY,20,low,75845,77571,75634,0.02561017531797871
2020-03-30,F,20,low,632915,658149,621392,0.05915267657131085
2020-03-30,CHWY,20,low,17312,17554,16718,0.05000598157674352
2020-03-30,PLAY,20,low,26046,27701,25417,0.08986111657552032
2020-03-30,SPY,130,none,75845,77571,75634,0.02561017531797871
2020-03-30,SPY,350,none,75845,77571,75634,0.02561017531797871
2020-03-30,SPY,53,low,75845,77571,75634,0.02561017531797871
2020-03-30,SPY,27,none,75845,77571,75634,0.02561017531797871
2020-03-30,SPY,91,low,75845,77571,75634,0.02561017531797871
2020-03-30,AM,91,low,3688,3739,3677,0.016861571933641573
2020-03-30,SWKS,90,low,7575,7953,7496,0.060965848452507965
2020-03-30,D,90,low,4078,4166,4063,0.025350726064484297
2020-03-30,SPY,90,low,75845,77571,75634,0.02561017531797871
2020-03-30,DIS,90,low,407361,422670,400339,0.05578022625824608
2020-03-30,SPY,87,none,75845,77571,75634,0.02561017531797871
2020-03-30,X,87,none,22583,23556,22323,0.05523451149039116
2020-03-30,GLD,87,none,15237,15493,15119,0.024737085786096902
2020-03-30,EA,118,low,11016,11016,11023,-6.350358341649098e-4
2020-03-30,ATVI,118,low,50358,50711,50066,0.012882994447329432
2020-03-30,SPY,409,high,75845,77571,75634,0.02561017531797871
2020-03-30,WMT,409,high,47317,47258,48150,-0.01852544132917966
2020-03-30,SPY,48,none,75845,77571,75634,0.02561017531797871
2020-03-30,JNJ,32,none,42648,45386,32740,0.3862553451435553
2020-03-30,MARK,140,low,9239,9567,8777,0.09000797539022454
2020-03-30,ET,140,low,47640,50243,45787,0.09732020005678477
2020-03-30,SPY,64,high,75845,77571,75634,0.02561017531797871
2020-04-01,SPY,65,low,77571,78206,76773,0.018665416227058973
2020-04-01,DRI,65,low,5374,5788,5070,0.1416173570019723
2020-04-01,VIAC,65,low,10230,10569,10011,0.05573868744381172
2020-04-01,MGM,65,low,62033,65036,60691,0.07159216358273879
2020-04-01,CVNA,65,low,8462,8519,8485,0.00400707130229816
2020-04-01,PLAY,65,low,27701,29509,26800,0.10108208955223885
2020-04-01,SPY,182,low,77571,78206,76773,0.018665416227058973
2020-04-01,APRN,88,high,12168,11869,12077,-0.017222820236813763
2020-04-01,X,24,low,23556,23910,22820,0.0477651183172656
2020-04-01,TEVA,24,low,32349,32678,32229,0.013931552328648067
2020-04-01,WMT,24,low,47258,47080,47229,-0.0031548413051303292
2020-04-01,BAC,46,low,228809,237850,223478,0.0643105809072928
2020-04-01,SBUX,46,low,154683,157534,153331,0.027411286693493242
2020-04-01,MGM,46,low,62033,65036,60691,0.07159216358273879
2020-04-01,CCL,46,low,214719,258501,186315,0.3874406247484099
2020-04-01,TSLA,46,low,206553,213567,202984,0.05213711425531087
2020-04-01,GILD,46,low,42086,41106,42117,-0.024004558729254222
2020-04-01,VNQ,75,high,16591,16685,16507,0.010783304052826015
2020-04-01,SPY,92,high,77571,78206,76773,0.018665416227058973
2020-04-01,SPY,44,low,77571,78206,76773,0.018665416227058973
2020-04-01,MRNA,44,low,99204,99276,99401,-0.0012575326203961845
2020-04-01,INO,44,low,224644,221240,224613,-0.015016940248338218
2020-04-01,TDOC,44,low,19166,19504,19201,0.01578042810270297
2020-04-01,ABT,44,low,35085,34735,34977,-0.006918832375561124
2020-04-01,GILD,44,low,42086,41106,42117,-0.024004558729254222
2020-04-01,LYFT,30,low,80474,82272,79658,0.03281528534484912
2020-04-01,UBER,30,low,197005,200123,195765,0.022261384823640595
2020-04-01,ROKU,30,low,49939,49976,49801,0.003513985662938479
2020-04-01,PTON,30,low,44126,45434,43486,0.04479602630731727
2020-04-01,TWTR,30,low,175694,180799,174407,0.03664990510701971
2020-04-01,CVNA,30,low,8462,8519,8485,0.00400707130229816
2020-04-01,BYND,30,low,66705,67519,66714,0.012066432832688712
2020-04-01,SQ,30,low,82036,83493,81149,0.0288851372167247
2020-04-01,AMD,30,low,199187,199881,199082,0.004013421605167711
2020-03-31,SPY,199,low,76773,77736,75845,0.024932427978113347
2020-03-31,F,77,none,649148,665695,632915,0.051792104785002735
2020-03-31,SPY,49,none,76773,77736,75845,0.024932427978113347
2020-03-31,GPS,22,high,5407,6099,5212,0.17018419033000765
2020-03-31,DIS,22,high,416987,425151,407361,0.04367133819879654
2020-03-31,SPY,91,low,76773,77736,75845,0.024932427978113347
2020-03-31,SNAP,80,low,262366,264928,261422,0.013411266075540773
2020-03-31,TSLA,80,low,202984,209554,204333,0.025551428305755852
2020-03-31,V,32,low,71219,72048,70285,0.025083588247847954
2020-03-31,WTI,32,low,5787,6276,5708,0.09950946040644704
2020-03-31,UBER,32,low,195765,198307,195159,0.016130437233230266
2020-03-31,SPY,26,none,76773,77736,75845,0.024932427978113347
2020-03-31,NDAQ,26,none,9020,9024,8913,0.012453719286435572
2020-03-31,LYFT,129,low,79658,81336,79158,0.02751459107102261
2020-03-31,UBER,129,low,195765,198307,195159,0.016130437233230266
2020-03-31,SPY,49,high,76773,77736,75845,0.024932427978113347
2020-03-31,WMT,49,high,47229,47080,47317,-0.005008770632119575
2020-03-31,AM,56,low,3726,3727,3688,0.010574837310195262
2020-03-31,HLT,56,low,4921,5448,4745,0.1481559536354058
2020-03-31,WMT,26,none,47229,47080,47317,-0.005008770632119575
2020-03-31,SPY,68,low,76773,77736,75845,0.024932427978113347
2020-03-31,SPXS,119,low,16280,17081,16280,0.04920147420147414
2020-03-31,CCL,52,low,186315,246078,179743,0.3690547058856255
2020-03-31,QQQ,990,low,24236,24466,24029,0.018186358150568127
2020-03-31,AAPL,990,low,313286,319897,311490,0.026989630485729776
2020-03-31,NDAQ,990,low,9020,9024,8913,0.012453719286435572
2020-03-31,AMD,990,low,199082,199260,197584,0.00848246821604981
2020-03-31,C,379,low,17138,18218,16593,0.09793286325558981
2020-03-31,APPS,379,low,11284,11328,11237,0.008098246863041725
2020-03-31,SPY,33,low,76773,77736,75845,0.024932427978113347
2020-03-31,HAL,33,low,58795,59491,56512,0.05271446772366928
2020-03-31,BP,33,low,40162,40555,39609,0.02388346082960946
2020-03-31,WTI,33,low,5787,6276,5708,0.09950946040644704
2020-03-31,O,33,low,25703,26503,25164,0.053210936258146546
2020-03-31,F,33,low,649148,665695,632915,0.051792104785002735
2020-03-31,DVN,33,low,6455,6677,6258,0.06695429849792256
2020-03-31,SPR,33,low,2360,2620,2223,0.17858749437696808
2020-03-31,ENB,33,low,6155,6245,6103,0.023267245616909626
2020-03-31,BE,150,high,7575,7716,7590,0.016600790513833896
2020-03-31,SPY,150,high,76773,77736,75845,0.024932427978113347
2020-03-31,T,150,high,125201,127394,123289,0.03329575225689241
2020-03-31,O,150,high,25703,26503,25164,0.053210936258146546
2020-03-31,SPY,151,low,76773,77736,75845,0.024932427978113347
2020-03-31,WTI,151,low,5787,6276,5708,0.09950946040644704
2020-04-02,CSCO,36,high,54072,54295,53984,0.005760966212211116
2020-04-02,ZM,36,high,68395,68910,68476,0.006337987031952874
2020-04-02,SNAP,36,high,264928,267765,263430,0.016455984512014687
2020-04-02,MSFT,36,high,393151,391046,391953,-0.002314052960431523
2020-04-02,WORK,36,high,75300,76118,75157,0.01278656678685941
2020-04-02,MAR,36,high,11360,12603,10550,0.19459715639810438
2020-04-02,SPY,211,low,77736,78021,77571,0.005801137022856562
2020-04-02,USO,211,low,34367,38068,32553,0.16941602924461652
2020-04-02,SPY,71,low,77736,78021,77571,0.005801137022856562
2020-04-02,SPY,63,low,77736,78021,77571,0.005801137022856562
2020-04-02,MO,153,low,20113,20204,20080,0.00617529880478096
2020-04-02,MA,153,low,25964,25626,25937,-0.01199059258973667
2020-04-02,MS,153,low,7370,7339,7369,-0.004071108698602277
2020-04-02,SPY,25,low,77736,78021,77571,0.005801137022856562
2020-04-02,MRNA,25,low,98676,99941,99204,0.007429135921938723
2020-04-02,INO,25,low,223456,225280,224644,0.0028311461690497808
2020-04-02,TDOC,25,low,19398,19809,19166,0.03354899300845249
2020-04-02,ABT,25,low,35176,33620,35085,-0.04175573606954541
2020-04-02,GILD,25,low,41452,41812,42086,-0.006510478543933829
2020-04-02,SPY,84,none,77736,78021,77571,0.005801137022856562
2020-04-02,LYFT,84,none,81336,82464,80474,0.024728483733876816
2020-04-02,NRZ,84,none,85236,92282,83695,0.1025987215484796
2020-04-02,UBER,84,none,198307,200412,197005,0.017293977310220532
2020-04-02,SBUX,40,low,155758,157760,154683,0.019892295856687614
2020-04-02,BAC,40,low,231504,240274,228809,0.05010729473053943
2020-04-02,CCL,40,low,246078,273311,214719,0.2728775748769321
2020-04-02,GILD,40,low,41452,41812,42086,-0.006510478543933829
2020-04-01,NFLX,36,low,97537,97999,97099,0.009268890513805417
2020-04-01,GME,78,low,29476,30256,29188,0.036590379608058
2020-04-01,KTOS,28,none,10769,10829,10760,0.006412639405204423
2020-04-01,LMT,28,none,12125,12090,12097,-5.786558650905382e-4
2020-04-01,SPY,32,low,77571,78206,76773,0.018665416227058973
2020-04-01,AM,113,low,3739,3725,3726,-2.6838432635534204e-4
2020-04-01,NIO,48,low,126195,126629,126304,0.0025731568279705463
2020-04-01,SPY,323,none,77571,78206,76773,0.018665416227058973
2020-04-01,JETS,11,low,8084,8951,7724,0.15885551527705855
2020-04-01,LYFT,47,none,80474,82272,79658,0.03281528534484912
2020-04-01,UBER,47,none,197005,200123,195765,0.022261384823640595
2020-04-01,TSLA,47,none,206553,213567,202984,0.05213711425531087
2020-04-01,KO,84,low,115117,116804,113205,0.03179188198401128
2020-04-01,BA,84,low,176577,184979,172869,0.07005304594808792
2020-04-01,MMM,84,low,29558,29763,29465,0.010113694213473634
2020-04-01,NKE,84,low,76647,77405,76347,0.01385778092131984
2020-04-01,V,84,low,71856,72672,71219,0.0204018590544659
2020-04-01,DOW,84,low,13841,13976,13642,0.02448321360504324
2020-04-01,DIS,84,low,422670,430565,416987,0.032562166206620446
2020-04-01,WMT,84,low,47258,47080,47229,-0.0031548413051303292
2020-04-01,IBM,84,low,16482,16587,16417,0.01035511969300118
2020-04-01,MCD,84,low,27981,28360,27585,0.028094979155337985
2020-04-01,CVX,84,low,29412,31048,28733,0.0805693801552223
2020-04-01,UNH,84,low,8327,8465,8283,0.021972715199806814
2020-04-01,PG,84,low,19513,19671,19422,0.012820512820512775
2020-04-01,VZ,84,low,40112,40164,39920,0.006112224448897807
2020-04-01,CSCO,84,low,53984,54298,53886,0.007645770701109722
2020-04-01,INTC,84,low,52535,52436,52580,-0.0027386839102320204
2020-04-01,JPM,84,low,44152,45675,42243,0.08124422981322343
2020-04-01,JNJ,84,low,45386,44616,45517,-0.019794801942131457
2020-04-01,HD,84,low,18055,18401,17818,0.032719721629812515
2020-04-01,XOM,84,low,93325,98338,91782,0.07143012791179104
2020-04-01,CAT,84,low,10540,10508,10533,-0.0023734928320516824
2020-04-01,PFE,84,low,51853,52166,51788,0.007298988182590671
2020-04-01,WBA,84,low,10696,11657,10550,0.10492890995260673
2020-04-01,MRK,84,low,11979,12038,11949,0.007448322035316757
2020-04-01,MSFT,84,low,391953,394159,389770,0.011260486953844628
2020-04-01,AXP,84,low,15365,16613,14324,0.15980173135995535
2020-04-01,AAPL,84,low,317125,322261,313286,0.028647944689516924
2020-04-01,GS,84,low,8727,8985,8577,0.047569080097936256
2020-04-01,FB,29,high,178339,182351,177520,0.027213835060838187
2020-04-01,QSR,24,high,6363,6588,6302,0.045382418279911185
2020-04-01,F,24,high,658149,672376,649148,0.03578228693610708
2020-04-03,USO,61,low,36153,38068,34367,0.1076905170657898
2020-04-03,YOLO,31,none,9154,9291,9105,0.020428336079077347
2020-04-03,SPY,59,high,78206,78021,77736,0.0036662550169805908
2020-04-03,SPY,185,low,78206,78021,77736,0.0036662550169805908
2020-04-03,MGM,185,low,65036,65827,62718,0.04957109601709231
2020-04-03,CCL,185,low,258501,273311,246078,0.11066816212745545
2020-04-03,LVS,185,low,3263,3321,3108,0.06853281853281845
2020-04-03,WYNN,185,low,15878,16277,14796,0.10009462016761295
2020-04-03,DOW,51,high,13976,13878,13867,7.93250162255621e-4
2020-04-03,JETS,63,low,8951,9378,8404,0.11589719181342217
2020-04-03,TSLA,29,low,213567,213534,209554,0.01899271786747092
2020-04-03,SPY,41,low,78206,78021,77736,0.0036662550169805908
2020-04-03,SPY,107,high,78206,78021,77736,0.0036662550169805908
2020-04-03,SPY,143,low,78206,78021,77736,0.0036662550169805908
2020-04-03,SPY,34,low,78206,78021,77736,0.0036662550169805908
2020-04-03,GILD,24,low,41106,41812,41452,0.008684743800057904
2020-04-03,SPY,24,low,78206,78021,77736,0.0036662550169805908
2020-04-03,ABT,24,low,34735,33620,35176,-0.04423470548100983
2020-04-03,MRNA,24,low,99276,99941,98676,0.01281973326847452
2020-04-03,QQQ,35,none,24638,24580,24466,0.0046595275075616005
2020-04-03,SPY,35,none,78206,78021,77736,0.0036662550169805908
2020-04-02,AAPL,18,low,319897,321519,317125,0.013855735120220647
2020-04-02,SPY,140,low,77736,78021,77571,0.005801137022856562
2020-04-02,SPY,58,low,77736,78021,77571,0.005801137022856562
2020-04-02,MO,60,low,20113,20204,20080,0.00617529880478096
2020-04-02,NKE,17,high,76980,77242,76647,0.007762860907797986
2020-04-02,GE,11,none,521218,533299,516153,0.0332188324004703
2020-04-02,LUV,80,high,53834,59971,52108,0.15089813464343282
2020-04-02,DAL,80,high,216255,241608,207286,0.1655779936898778
2020-04-02,SQ,11,low,82700,83373,82036,0.016297722950899596
2020-04-02,C,24,low,18218,18818,17906,0.050932648274321535
2020-04-02,SNAP,154,low,264928,267765,263430,0.016455984512014687
2020-04-02,PLAY,154,low,28966,30557,27701,0.10310097108407645
2020-04-02,M,154,low,24743,25229,24019,0.05037678504517262
2020-04-02,SPY,111,low,77736,78021,77571,0.005801137022856562
2020-04-02,AM,111,low,3727,3958,3739,0.05857181064455741
2020-04-02,GLD,23,none,15507,15627,15493,0.008649067320725567
2020-04-02,TWTR,44,low,177251,186665,175694,0.06244379432422287
2020-04-02,NDAQ,13,low,9024,9020,9021,-1.1085245538189348e-4
2020-04-02,COTY,13,low,8269,8719,8133,0.07205213328415105
2020-04-02,SPY,87,low,77736,78021,77571,0.005801137022856562
2020-04-02,AAPL,75,high,319897,321519,317125,0.013855735120220647
2020-04-02,SPY,74,low,77736,78021,77571,0.005801137022856562
2020-04-02,CCL,47,low,246078,273311,214719,0.2728775748769321
2020-04-02,SPY,75,low,77736,78021,77571,0.005801137022856562
2020-04-02,SPY,167,low,77736,78021,77571,0.005801137022856562
2020-04-02,GS,167,low,8858,8973,8727,0.028188380886902786
2020-04-02,ZM,60,low,68395,68910,68476,0.006337987031952874
2020-04-02,V,89,low,72048,72298,71856,0.006151191271431822
2020-04-02,CCL,125,low,246078,273311,214719,0.2728775748769321
2020-04-04,SPY,17,high,78189,78021,78206,-0.002365547400455248
2020-04-04,PTON,61,low,45418,46088,45434,0.014394506316855127
2020-04-04,SPY,19,low,78189,78021,78206,-0.002365547400455248
2020-04-04,CODX,33,low,28461,29294,28462,0.029231958400674607
2020-04-04,APT,33,low,11566,11593,11571,0.0019013049866043463
2020-04-04,NVAX,33,low,38641,39212,38640,0.014803312629399601
2020-04-04,SPY,57,low,78189,78021,78206,-0.002365547400455248
2020-04-04,O,159,low,26889,27807,26896,0.03387120761451512
2020-04-04,SQ,159,low,83500,83373,83493,-0.0014372462362114424
2020-04-04,WTI,159,low,6595,6774,6596,0.026986052152819795
2020-04-04,SPY,108,low,78189,78021,78206,-0.002365547400455248
2020-04-04,SPY,71,low,78189,78021,78206,-0.002365547400455248
2020-04-04,SWKS,9,low,8163,8206,8166,0.004898359049718248
2020-04-04,AAPL,9,low,322217,321519,322261,-0.0023024815289470757
2020-04-04,QCOM,9,low,28836,28885,28841,0.0015256059082555673
2020-04-04,AMAT,9,low,18320,18300,18320,-0.0010917030567685337
2020-04-04,SPY,137,none,78189,78021,78206,-0.002365547400455248
